"ProteinID","f_control_1_imputed_intensity","f_control_2_imputed_intensity","f_control_3_imputed_intensity","f_wvirus_1_imputed_intensity","f_wvirus_2_imputed_intensity","f_wvirus_3_imputed_intensity","m_control_1_imputed_intensity","m_control_2_imputed_intensity","m_control_3_imputed_intensity","m_wvirus_1_imputed_intensity","m_wvirus_2_imputed_intensity","m_wvirus_3_imputed_intensity"
"PCMTD2","12.0672528359814","12.2873430023367","12.4641602654497","12.4274752298624","12.1011418437276","10.1711023499551","12.6179196715053","12.4213548107922","12.962511066658","13.050585020583","12.8218397386714","13.1803893901931"
"INTS9","13.9081298792308","13.5595443913839","13.9909991641782","13.7349847558949","13.6536960016293","13.7329305545047","14.1494057725306","13.9703306199677","14.1633823690425","13.6823033461262","13.6697708885255","13.7653793466105"
"NDFIP2","11.3126958011002","11.8716935139404","11.2872160070744","10.4679718586073","10.2641484131881","10.4312515217943","10.7395274831754","11.4651888468063","11.4178472418681","10.1578142827451","11.0527514325862","11.872851840009"
"TMEM30A","15.7834817213944","15.6553937590114","15.8249612258748","15.5523629005461","15.8301016900182","15.856216384938","15.7657729934776","15.5821008082676","15.7456638209423","15.7286512930332","15.9059157897215","16.2655949031099"
"UQCC1","16.734722849103","16.9513074845954","16.9907576920707","17.0368175291189","16.8869825587642","16.8328158605814","16.7290232140866","16.7662959632837","16.7325649389717","16.8537603271745","16.9193987458614","16.9376151994426"
"SEPTIN11","16.564213511731","16.3922050432999","16.4594764460005","17.8827922876041","17.6956972760532","17.7776727012909","16.1149257515319","15.9662125211891","16.0527463389625","17.441809467146","17.4544679880726","17.9992953870234"
"TMEM184C","15.1464970801433","13.6259142755161","14.7124302730065","15.0298307237894","14.717376544358","14.9385274780532","14.8485251405418","14.7263991235997","14.7039468190507","14.63734374982","14.592497916163","14.8293511139856"
"SLC38A7","14.2347575670106","14.3575794947342","14.4276467626739","13.9124683640491","14.0421466974333","14.1447458596802","13.9254246285672","13.7111076810429","13.8589426008311","13.4229714232558","13.3334069612244","14.1229492925425"
"MED17","13.7983705415795","13.5549125584282","13.618454331487","13.9190774645627","13.1998594168855","13.632506796734","14.1532670111198","14.151753875939","14.158909429666","14.182852106763","13.9594405333669","13.5233781771509"
"PARVA","16.8732278073987","16.6671392688812","16.8980462889184","16.1408896688476","16.1965541024814","16.2258927652056","16.5994305463399","16.7368775363616","16.7331742467278","16.2887615585991","16.3034240251229","16.2629867085235"
"USP40","13.7481928495895","14.2256969903482","14.0353919410178","13.8783479301479","13.8269754332427","13.9820844759846","13.2341303411553","13.4634732854318","13.4441607743132","13.6604750764911","13.5124688827353","13.5770747200264"
"PANK4","14.5990876114656","14.4103652218412","14.6173526695877","14.4571050886367","14.1421230162302","14.1526730373124","14.4838283705668","14.5797696551084","14.6392050256224","14.4026257259591","14.3921563987213","14.2919692569519"
"FBXO28","12.5202429809587","12.7460481831245","12.7652032066532","12.5573320628331","10.6861937186343","10.3352037946815","12.9467674065484","12.8668056157189","13.0583621609073","12.8800981324663","12.8053025334044","12.0912998380297"
"TBC1D13","15.001874355884","15.1588739372184","15.2255011889205","14.7715101028634","14.6937755112084","14.7626156167957","14.7230902802249","14.8333299137128","15.0017820150995","14.3969860068536","14.4621635420255","14.8178730376385"
"EXD2","14.0985091728187","13.9487504878074","14.0823902467206","14.0855637450958","13.6979449251477","13.7042062654681","14.1163602077118","14.0995861576015","14.0886391922742","14.1706214471308","13.7255473290461","13.8903782895107"
"DNAJC11","15.3946469051452","14.7689183076734","14.6940585644283","15.5687072834725","15.2589193037054","15.3472787847049","14.9786255606539","15.0494912340281","14.9679557091236","15.1850418815312","15.1377796701873","14.618804162634"
"INTS7","14.1800878611901","14.2281347510666","14.1854949242109","14.0187913261441","13.6633579630948","13.8193907707349","14.505240911747","14.4675036612422","14.3365135333773","14.3236177632916","14.1805851948657","13.7427515253157"
"TMLHE","13.7400336919669","13.5736590205734","13.7045197009847","14.4537079039658","14.1688679528854","14.1338405877995","13.7665392608511","14.0588880535151","14.0493550905856","14.7983401623369","14.6798319334399","14.9669244647607"
"FANCI","11.4844251670494","11.846508986446","11.3791238150853","11.9196752698564","12.2716672785198","12.5083840826452","13.3690792788616","13.602014466314","13.3442126731086","13.2833126711893","13.4205260877064","12.5941869534265"
"ATAD3A","16.665988158376","16.1801714096869","16.3960494828939","16.9006663673469","16.7472226884974","16.7415459869601","16.9967603397345","17.1507290339097","17.1027958967038","16.9090023720884","16.9710607487057","16.5093745093401"
"ARL8B","16.9216201469381","16.7783210155772","16.7732808930249","17.3830376614265","17.4397172763622","17.2575535839808","16.5081336609454","16.395539155968","16.7002229507993","17.111431173961","17.5486939936192","17.3574918681627"
"EVA1B","10.3151948580928","10.9361520517175","11.5024141475338","11.5630913798019","11.7485492854342","11.6971804384053","12.2741742860918","11.264800297333","11.8189935185832","10.8418394949323","11.5987131962583","11.9971935972584"
"PRMT7","13.9421937486073","13.7027029904775","13.8314260118309","14.2166700844071","13.8223617006922","14.148619573499","13.7462623733471","13.9083926207737","13.8508216869589","14.0865260450972","14.1341374955963","13.9807732957862"
"DNAJC17","13.5764725368677","13.2674099734321","13.4255044134575","14.8337795599997","14.5178846446121","14.2409031068898","14.2568426036805","14.133318845014","14.0309343411031","14.8725835066912","14.723687605441","14.4742002596774"
"INTS13","14.0220556577372","13.5138879413124","13.4752267777423","13.4867973199805","13.8166337032839","13.5284663203868","14.0037638450006","14.1608247263448","14.2620948453702","13.9422945655506","13.7395485787549","13.5669697066131"
"RIC8B","13.0762160193294","12.400249720414","11.5800182553665","12.7014667525027","13.8389576742014","11.0310873768777","12.8420183124775","13.0018180726806","13.0120570556725","12.5075592912834","12.2427066983961","12.5763284479471"
"GNL3L","14.4286938489501","14.6517244331081","14.2096361279172","14.529308534859","14.936936936007","14.5276785880824","14.5844399457336","14.7314198039973","14.5951409047417","14.2739048460149","14.3214842288225","14.2490467694997"
"DDX18","15.2393076339884","15.0330486851252","14.8809274921478","15.5062703849769","15.0871395909619","15.1538172086303","15.3285557261765","15.434651030169","15.4961016577013","15.5216127074865","15.6619005435437","14.7346302444155"
"ASF1B","11.2391713984622","10.4878991584066","9.61412574559766","10.287124980742","12.3175017755602","10.1996740326713","12.5339064030106","12.5057941898789","12.738035243321","12.8586357336966","12.6642583795771","12.8190733770461"
"FAIM","10.9726567584781","10.4779165773812","12.8178051017254","12.9174951583434","12.6050210793487","12.6130089827839","12.224327329465","12.2701025648648","12.1063764576054","12.8499035070349","12.8631893036374","12.7059282390911"
"KLHL11","13.427862786434","13.0495933331794","13.3153335677461","13.2536436500359","13.1852409280591","13.295682852196","12.9112459131937","13.0755894532794","13.3986234623418","13.2273858037693","13.0090552879196","13.2567777507351"
"INTS10","13.695424060109","12.9668298595916","13.3262749846376","13.4729192563349","13.4123846026076","13.4603919002557","13.69567417024","13.9571836806971","13.9606174085871","13.7984718011016","13.863353878262","13.222627383572"
"DNAAF2","10.9607332336319","11.562395082286","11.4527508820556","11.3308160651563","9.66707766106412","11.1311264159174","11.6718594682475","10.5509198984016","11.0415770224471","9.82374617639092","9.81735304663439","11.3152621398522"
"MRPS18A","14.9679422041362","15.1572679765997","15.0898145849012","15.5201797408511","15.1226702925043","15.1928784051341","15.6586633701196","15.699881476177","15.7351223040554","15.4613611363258","15.4301552265354","16.0571731231537"
"PNPO","13.0758752011501","12.9117627263125","13.6370097107223","16.9703530909781","18.1451410650057","18.0684896513387","12.6362643549127","12.6103235730632","12.4237383518271","15.8117208746975","16.286063158168","16.7389762518357"
"ARMC1","14.7999746691883","15.0103751217502","15.0305981721206","14.5955488820117","14.5586778019603","14.2368812231085","14.8697287763384","14.8531779522186","14.725382235676","14.526474786471","14.5737359332283","14.7810574126525"
"POLR3E","12.8482727862097","12.7702839689871","12.6403330680958","12.928248168483","11.4635224399715","13.0492138281835","12.6855898011699","12.9516052782481","12.9104366164553","12.3579780425659","12.3379479766547","12.5199998290737"
"SDAD1","13.6630465772622","13.2721238199711","13.3971130596947","14.0389189892923","13.6726573744438","13.8782329629167","13.8372337003391","13.7696829067189","14.0308050546105","13.6397363779511","13.6805902835148","12.870185527581"
"MTPAP","13.7076718834375","13.3806775072229","13.4737184314821","14.1503184964563","13.7004722304334","13.8183624812764","13.7797296131775","13.7874026703573","13.9675234868096","13.998052668258","13.9894299813327","13.4694383198076"
"AIG1","13.0399094735086","12.3307684565882","12.3961819710556","8.90142849862338","12.4855123638912","10.1241350107045","12.5114932417831","12.4747452923165","12.0374234067563","11.9238709926011","10.4016212240505","10.07834666932"
"THAP1","9.82665691934609","10.5948887676521","10.2522855238595","10.4864735080465","10.4676202724398","11.890957020395","10.5681174219866","10.3023808695266","15.6887557103371","10.4591129636352","10.7250964408998","10.2449441854925"
"RLIM","9.95517794844659","11.0788246198265","8.54818998907857","10.8116769148737","11.7847838113153","11.0702614249476","11.4422696662595","11.6990214693429","11.6076447130239","11.6191607883785","11.5351246829481","11.7676382474008"
"HAUS2","12.6057503452069","11.9619560681736","12.4073394722677","12.5708020664289","12.065809910423","12.6839332585948","12.8992889409268","12.8762176330362","12.6217290993527","12.7526649758164","12.1067461281844","12.6552892102814"
"NLE1","13.2267598789306","13.0714456025262","13.3071865756941","14.1834105243327","14.0915924080588","13.9814870110289","13.4859173365714","13.2502584411968","13.355089515405","13.9091242914322","14.1299993561424","13.8233672400462"
"KBTBD4","12.6436713326299","12.3227365665122","12.8696767322101","12.3771590046456","13.0517476413734","12.5544137799884","12.9021734698183","12.7727248876564","12.8281007734789","12.9158663108867","13.0358180474631","12.9224320234749"
"NECAP2","14.8664530857611","14.4500642287815","14.3903436385783","16.344750146616","16.2307597625832","16.1404124118275","14.6767559818357","14.3920087775454","14.7415723195185","15.9146117034484","15.8955326824887","15.9492681782931"
"POLR3B","12.308475556333","11.4714466002343","11.9372487468682","12.0906682134331","12.0632501303463","12.3654503225815","12.3632066752503","12.5568389090514","12.4049738837366","12.3332783655732","12.416802804462","12.5332907926429"
"RBM28","13.5660540381711","13.6659354349373","13.470798663319","14.422406471977","14.3921228497804","14.4676437565432","13.9671181607523","13.9010554325533","13.9786925861631","14.384298094112","14.4081970364449","13.886125229233"
"ANO10","15.3654510060885","15.0214137930081","15.201549632077","15.1624306687267","14.8624920734875","14.76308784806","14.6449152801082","14.7072890233367","14.8099188201829","14.4984815067433","14.4680448632993","14.1709187035764"
"PLEKHJ1","9.6678209307204","10.7052685695728","10.2671914296702","11.8367644228496","10.1000976750867","12.3833802976288","11.4760078262951","10.7081130824439","10.9478258773721","11.8638765202211","12.1400085170825","12.7907577860963"
"RBM22","13.8922676841806","13.6134787037712","13.3571670879811","14.1857581657116","14.4718022066056","14.4618183384958","14.27552800685","14.2578076836467","14.3012032249807","14.9326899730427","14.872092875892","14.4586693402752"
"BSDC1","13.8987619718117","13.6438223762134","13.5904700951875","14.2887723709054","14.1540902503455","14.1958258621218","14.1755183636359","13.936628738112","13.8740880290808","13.9306449489079","14.1962178894205","14.7912188611058"
"GPATCH2","10.5801946678607","10.0278498193725","8.02849732505824","8.74035082563722","10.1659496132795","10.3733620799742","7.93392665937627","10.3595194044433","9.42724369369583","11.454988460441","7.74214772389923","9.75919412491179"
"DMAC2","13.579999405663","13.3516984402511","13.8306637470069","14.3183592131","10.8705105207111","12.5673476962843","14.1287596230332","13.9582264409672","14.0602061697712","13.4282947369387","13.5116291300684","13.6831810513729"
"WDR70","14.3511117754335","14.0863601770905","14.2752879232578","14.4558216490961","14.1526175872777","14.3768172610385","14.7051679721502","14.6055605400587","14.7535510546007","14.6509395370186","14.6238357765186","14.7308628126723"
"ARGLU1","13.726377834864","13.8400402614307","13.8512219867384","15.968041237775","15.7684117960268","15.7281729678939","14.0343691157067","13.6307904052883","14.048265480288","16.0680938765806","15.9145112690184","15.899614186894"
"IFT57","12.6338171537626","12.8671049570891","12.4749784526943","12.0846057851869","12.0304843741043","12.0498349390558","12.5036617860618","12.7418629990241","12.5111472865624","12.0002817488615","12.1974194426461","12.3505082970957"
"TMEM248","12.3661555296218","9.79786287830701","10.4825744171551","12.2667104224713","13.1747322285869","13.3604218927628","11.8161756797738","12.5067290701552","12.412908517552","13.1631936519434","13.1298995729032","13.8261114815337"
"RNF216","12.58779626468","12.6663571685071","12.4431999867128","12.2855611608823","11.9178382318738","11.9163236186881","12.6311543144302","12.8404474975813","12.7214944227491","11.8091973676449","12.2762087539298","12.1493883060949"
"SLTM","13.3143708177052","12.8338744125242","13.0731541234988","15.0867706656037","14.7337303465476","14.6614051307092","13.9444924560441","13.8550436460397","14.0011794563151","15.070137719903","15.0103488942693","14.3246938949119"
"ZNHIT6","11.8547125762467","10.9838711471535","11.4853211571598","12.0941304823285","12.0407520491953","12.6773408624538","12.4955077991448","12.1511973402656","12.3865954226306","12.0742384867538","12.1891388687758","11.9600707336548"
"CUEDC1","12.8095571342024","12.9113320615712","12.7937719525045","13.4757207668041","13.3300345257805","13.462387240944","13.1214056246559","13.1658240283074","12.7043964965251","13.491665233182","13.0519073435439","14.0544262592776"
"FKBP14","11.625841236218","10.7457835512914","13.1995987360687","14.09938068822","15.5442701981365","15.4644181177386","12.3542163175089","11.6408775584824","13.3623411179123","13.7821279899469","14.3437131633949","15.2811295147345"
"GPATCH2L","11.2705406221832","11.7904951212078","12.3398667006473","10.8770090973913","10.123909702191","12.2026472875371","11.8985144754463","11.3356639048303","11.2114563945413","11.841285216239","10.7900814363318","12.0143813083795"
"PAG1","11.9258103193857","12.1575143136503","11.9968441777175","12.5605334599696","12.1753873708721","12.5926298886891","12.2552971316631","12.1329719823286","12.1928167752036","12.1707137596364","11.9583605849568","12.6876927965228"
"C14orf119","10.5701187801337","10.8220234370824","11.4016665038458","13.3365902403904","13.41493623234","13.1661662216659","10.2901439616492","10.5035178021586","10.4345656816983","12.8831224671209","12.2159212253973","13.0070693273608"
"MCUB","13.818522263652","13.6050396049493","13.8618429592863","13.8792769124122","13.6483688179086","13.7007431377131","13.7104943611949","13.7933391296632","13.8188916926314","13.1717975985094","13.5943479332162","12.999580796744"
"PIH1D1","14.3433731203564","14.1825262633361","14.3040090046511","14.5038381578376","14.4452218173975","14.3812319920195","14.2849541971178","14.4377260682132","14.5866345786084","14.5018931504347","14.4936178151964","14.6672279910801"
"FAM118A","12.9867006824894","13.0308326367011","13.0000616372654","13.1677944519785","12.7161356693046","12.449504631344","12.9026068768123","12.6773606847609","12.5434789670777","11.7066557330876","10.1157891925689","12.0096326997927"
"RMND1","14.2671231692954","13.9666226075406","14.0816332256033","14.8875109914627","14.9487231157391","14.7325755378274","14.1213473406849","14.3400447980914","14.3669436961271","14.5783255128575","14.8383816035624","14.7607875072509"
"PAK1IP1","12.945763871406","12.3267131667831","12.7766530390002","14.2638926878735","14.2463917565948","14.2803865608301","13.281719980761","12.8221266419334","13.0952090909518","14.2299904042723","14.6435236553311","13.9977352067408"
"HIF1AN","13.9901039638575","14.0785678077783","13.9216364168382","14.1735756444461","13.9291844223788","14.0341369451335","13.7757028637512","13.7929224404157","13.8148327730084","13.9727644423774","13.9169430862037","14.5224344100513"
"AURKAIP1","12.7480439591336","9.49528718193388","10.2011712802856","14.2529684257163","14.6682091165369","13.95403268902","12.7260605954848","12.7836735465218","12.5503427742076","14.5877013486437","14.621067411875","14.259956533796"
"OXSM","12.2941210028376","13.0174817827031","12.6099566785351","12.9418710870368","12.5616029930685","12.7715493054396","11.9550977131284","11.409565958375","11.4802398730544","12.2707508424599","12.1678665661153","12.703222284102"
"GID8","12.0487899579675","11.6994553325799","11.8058002892903","12.874852667038","11.3268720585359","12.747515378778","11.9833962470997","11.3148664310532","11.6683310177268","12.3098656811714","12.2986669062821","12.8920722133764"
"MRPL22","14.9652116014184","14.8043075146042","14.7978995914174","15.4621379742261","15.8049099509125","15.5521106895314","15.3548829705664","15.2394456300784","15.4978518369511","15.5993055879868","15.7531122628461","16.1032058347741"
"CZIB","14.7401918457957","14.9627107777135","15.1374274741443","15.7722217732286","15.4588903784039","15.5905285737364","14.7995295381297","14.6052422131774","14.6523352352568","15.3193969327969","15.2396358192718","15.7158118804056"
"BABAM1","14.6197500023771","14.5417076948034","14.7371628241466","15.0724006136499","15.2546485136532","15.094923024889","14.3523814316112","14.2251245730065","14.6376890309763","14.9096634265333","14.8166836970478","15.5506806603452"
"CLN6","13.4242975323971","13.5549724961529","13.1965298977585","13.210764172442","12.9387268616361","13.0586800867492","13.3188534584291","13.3174691445946","12.9686937894816","12.1283423823478","13.041614665573","12.9366747419781"
"ASB6","14.5841345450847","13.6546024666835","13.8052904400315","14.2230287936686","13.6146868417788","14.0226192223485","14.1536866051927","14.23296798023","14.4185576074023","14.0185131693379","13.9077356771757","14.3480157583309"
"THG1L","13.3896178962698","13.5171157239534","13.3958955672271","14.8774854525161","14.4880723432716","14.6785616285745","14.1084754513589","13.6231155978446","14.0438731659521","14.469597304629","14.4122191859007","14.6035510094897"
"HPF1","14.0701041688556","13.9513029306984","14.215919709094","14.3616833854417","14.0362594847026","13.9709057676523","14.8122475128251","14.808722901394","14.797504482383","14.7557221536423","14.9198828607842","14.2063810187164"
"IRAK4","14.0197905097193","13.7745811808936","13.9513120384779","13.2286353363502","13.6727678529822","13.726462987922","14.5140729330473","14.3424219622501","14.5040554877644","12.7488762902745","12.5186285696588","13.3206736447921"
"UCKL1","13.7911018251137","13.6265303974141","13.8154133182892","13.5313814605163","13.2758698751289","13.5793512973193","13.8205180516512","13.7937150630175","13.6735740901124","13.5759882465151","13.5400795926699","13.3279736026139"
"GEMIN8","13.6608204360627","14.1398311032352","14.0457426000822","14.0079820878819","13.8381993794933","13.5921533292094","14.1333027883973","13.7636584707846","13.9383942340323","14.0624509532423","13.5117526537674","13.9239031113803"
"TMEM160","14.3140521191933","14.8110083533946","13.9408274427914","14.2711493010024","14.2815388819072","14.4227480968664","14.2371800786096","14.1859052503382","13.9414419820277","13.9310052312095","14.2958765299787","14.4825054732282"
"TXNL4B","13.100466878691","11.6986004973027","11.9924108561345","13.3082252484413","11.6753549063648","10.9385450674188","12.7078659708736","13.5352632244888","13.4673890276944","12.8551935761858","12.8774547771505","13.4093511553951"
"NLRP2","13.0100384995362","13.0458381407664","12.8865577680311","13.3083959176235","13.4677456354908","13.1300621194829","13.2151613578059","13.0552180280349","13.1794441812597","13.704811459058","13.8825188713779","13.1558001361744"
"C1orf109","13.246440747995","11.8982537081539","12.7230806783358","13.4427880246442","13.5131107168902","13.032207624883","13.2164230342187","13.3535465995781","13.138846139605","13.154235851467","12.4025031547555","13.1449162990319"
"FAM120C","13.6329043444687","13.5722857355125","13.7189074144393","13.7207465912957","13.6693169305505","13.1505152516881","13.6168244916557","13.4251634407077","13.5799169353146","13.6008188898758","13.3908541273682","13.018567066408"
"TRNAU1AP","13.2926092227643","13.1236671663125","13.1795919109828","13.2262435875231","13.1215836999797","10.5824750346013","13.4789086250901","13.5175340676212","13.5158845978464","13.7535823917626","13.4154909118755","12.5299648770643"
"COMMD8","13.1697011283974","13.7928207906326","13.8210963141163","13.8779838358153","13.3053492825989","13.0646905654559","13.7540941357442","13.382651043083","13.2783202255216","13.2341273465831","13.312400842197","14.0317701141607"
"DDIT4","10.7529910492187","11.1171430709191","10.8419966983475","10.1991143980549","11.95578135498","11.0165998288143","9.18362793848734","10.8618390831005","10.5195379732668","9.56930656959878","9.68731268991974","10.5316710717865"
"NDUFB11","16.936936936007","16.5438806767688","15.9514827986982","16.6805380910303","16.8283968481081","16.7988261534705","17.1027343959454","17.1292729534679","16.945306656773","16.6429683210412","16.6150835806894","17.1287596230332"
"SDHAF2","10.6881843038032","10.3253054457378","10.6129179300202","11.6502640620871","11.2632632729266","10.9400370157933","10.696872338178","12.5651949220834","11.9783601090522","13.2821661113443","13.2695416573378","13.7758365842509"
"MRPL16","14.662056368588","14.3845004706394","14.487588846386","14.9287126707671","14.8698829701413","14.9011591655571","15.1056261931843","15.0529500698825","15.1218005984085","14.913422391379","14.9894033702985","15.4983038554748"
"NHP2","14.1254538317988","14.4162631460127","14.5083209396154","14.8279579217778","15.0538877100026","15.240381417387","14.2901700799994","13.9512573909385","13.7426041772903","14.2456344051648","14.3833735469624","14.0868162682298"
"OCIAD1","16.9137659672736","16.6438561897747","16.6600934137136","17.5655409503763","17.7236009552887","17.705281389661","16.9663139270143","17.0696175909656","17.0257884214296","17.1722419247467","17.3512498356782","17.5551807603869"
"ADPRS","16.0098810907727","16.1569481494096","15.9684238038829","16.5744205709463","16.3943605313563","16.3474621983051","15.2543827838566","15.3378065473368","15.3519813344853","16.0736562448462","15.9792912092584","16.3497684501034"
"MARCHF5","14.9471757496911","14.6779838473081","14.710306008916","14.7425989145825","14.3246938949119","14.56628598319","14.8802052968698","14.8791189318727","14.8511438881856","15.0117426612121","14.9114575293537","14.7383245249604"
"HYPK","10.7995958203877","9.85524182304736","10.2591568174791","14.8026476233965","15.1808609857332","15.0779839739628","10.3474227844885","10.6739047676473","10.2283898138325","14.7649752288986","14.8094918201241","15.8172410101979"
"LYAR","11.754173492022","11.3877104108542","11.5786651636505","13.6166522179047","13.2529639921273","13.553269295152","12.6519755096966","12.0218787397535","12.1037828301829","13.355268497016","13.3006957459242","12.9428645070275"
"TMEM161A","13.5732329685333","13.7888406589097","13.7429725191405","13.2812722630274","13.2336795881005","12.9475693671081","13.1479203700553","13.0291681479418","13.1560546267195","12.4691228420509","11.5592271836816","12.1125079256557"
"BPNT2","15.5950796981992","15.691364587514","15.7319394686235","14.9801886784294","14.8424682058411","14.7309954491607","15.6255747255432","15.5822302063976","15.8299109865794","14.8446224089055","14.8950213856457","15.3240152517879"
"CHCHD3","16.1664161441919","16.2618084513786","16.1055177530249","16.7027543872433","16.5762126939641","16.3287853549003","16.4958721987524","16.1739035154905","16.2981037481107","16.2827355240523","16.271056264213","16.6914572850285"
"MED29","10.057856379165","9.16564140579561","10.4052897986395","12.5307964655603","11.7926764356337","11.7552172471976","10.8519988371124","11.2624437527439","10.475095018754","12.3201828439218","12.7831680963185","13.8173934215939"
"DUS2","12.7337398778188","12.7339855510795","12.945879066639","13.2519217207032","13.20208095874","13.0350705597662","12.8401819218259","12.745583995189","12.9586759554721","13.5432735384498","13.2515859637668","13.2997374818996"
"CMTM6","11.6515360969873","12.1447538245843","11.7562519067739","10.7496767200674","11.8912483175421","10.1855112785834","10.7405228583549","11.164586431815","11.2850206865553","10.3353398844927","10.636157321717","9.7889401432533"
"TMEM260","12.3105929018665","12.4603304613732","12.2570843026149","11.77797442834","11.401258200714","12.0963758506894","11.6872400689792","11.8836589968611","11.7999453352322","10.8797899904576","10.5371729826928","11.5397521092591"
"WBP1L","11.2550462787326","11.6093773028594","11.3869348581035","10.7141252880697","11.4593342744237","9.78981074621793","11.2789198255694","11.4701656910454","11.2219556018315","10.0478464422815","10.8966805464332","11.3304799710749"
"SIRT5","14.1785559290207","14.4168173157162","14.1833950156518","14.6186493298033","14.1777776755921","14.1311013408947","13.9452792192866","13.8124079738496","13.7262075136684","14.0347387917248","13.9227051797003","14.1599974409733"
"MIOS","14.6917707766042","14.5545348934904","14.5126478844327","14.3055060422876","14.2037456376495","14.1412769497031","14.4517906496726","14.4735662417717","14.4872936452525","13.9188166619153","13.7764021877227","14.1972166931101"
"MTMR10","13.2925948446277","12.6953653323143","13.1531656568949","13.5527411344162","13.1945891252191","12.7302514661262","13.0569086183233","13.0353661644139","13.0957447969755","13.3833397931566","13.1842198460758","13.2803880108689"
"SMPD4","15.1454824272911","14.8391939443472","14.9173627548924","15.0964598605191","14.8764018333258","14.7852481059455","15.101282216492","15.1000421950634","15.1482859050353","15.0922574948282","15.0462415597799","14.6020666776539"
"CWC25","10.5986945892415","10.4692756188116","10.5337969262998","11.849995351328","11.532808613388","10.0620326419133","9.85940743846587","10.828096805567","11.547901872993","11.2299063129331","11.2965032938883","11.2600962453932"
"TEX10","14.9636095870261","14.7936134690679","14.8062021975567","15.1664612590299","14.9086037177017","14.8107423221359","14.9159073811851","14.8756053818524","14.9090820897484","14.733672098522","14.8007027693474","13.7617693654047"
"DCAF16","12.8024577998841","13.0061717713382","13.1216872973271","13.4818498746664","12.8420890473665","12.8753231598172","13.44608818832","13.2315587102594","13.3367994206081","13.4686622224157","13.3491568055204","13.6789961877032"
"ZDHHC7","12.5912020757348","11.259460816134","11.7561476400374","11.9068755674569","10.7050573239039","10.3191804007419","12.6895634382001","12.6233877075984","12.6544458344183","12.3227957051881","12.6682911239258","11.9819525199408"
"THUMPD1","14.1918920101785","14.0856633231427","14.0565107117203","13.919133344711","13.9732220093013","14.159516609623","14.286954765762","14.2432558171949","14.2573215408456","13.6937374036489","13.7430146093645","13.8163937090989"
"P4HTM","11.9153565685235","12.1163764540031","12.3023161946219","13.4529104298004","13.2107839548262","13.333267182801","12.4567111941395","12.0340767466631","11.7900511291848","13.4792371305832","13.2798223851702","14.080875807048"
"TOR4A","15.5264381066956","15.5087170854521","15.5928540975148","15.6171000868759","15.5621201668571","15.46982939101","15.8674573278143","15.9206947849819","16.0090390995597","15.6246384091809","15.598055408818","15.6677906954715"
"TRMT1","15.4465114863624","15.0501802631205","15.0983323389454","15.385410813867","15.4439051015522","15.476084817133","15.4442578533661","15.4898918526145","15.5930379928055","15.5734519276581","15.5223485824203","15.4037377169487"
"PGPEP1","12.1713300680376","12.266938765095","12.1506041000947","13.0741966668637","12.6808078234286","12.7627308347225","11.918878141072","11.7010421602801","10.7394639202462","12.1397719604374","12.6067730114033","13.1566819675447"
"FBXL12","12.9218204863555","13.0684558520056","12.7734895329774","12.4788075314261","11.0707456709762","10.9736708139387","13.414050944726","13.3629711636053","13.6461086415061","12.3182066689216","12.7892727951679","12.4081545684835"
"GDAP2","14.6063300221739","14.5622304971294","14.6128166754178","14.4632689159813","14.4576630286756","14.5233781771509","14.4559051073705","14.4733759820543","14.5783137179906","14.6518477351073","14.7243166627956","14.8616152157008"
"NDE1","13.0818578777125","13.0853147699046","13.3833802976288","13.7073699177391","13.5150098601145","13.2837785626274","13.281706942403","13.4330637651221","13.4787064306778","13.2652853922687","13.3937926397746","14.1035009180751"
"BABAM2","14.1411651679644","14.0274308930419","13.7967494219023","13.9395057554669","14.0504183694979","13.9544507956342","14.1946953046861","14.1407019799017","14.2558105063748","13.8307132569519","14.0480696036865","13.7984515497658"
"ING3","10.1158452699307","10.3346596027602","11.7036786753942","10.7222626319491","12.5089980354691","12.4984279019984","12.5219733331039","12.7661706749155","12.4984079555384","12.4957476200381","11.8184543583047","9.63095912965434"
"QPCTL","17.5187760794617","17.6992064195026","17.548091889121","17.335407802042","17.203739903313","17.1467575915099","16.7063880924923","16.733161003643","16.5952982810712","16.7422699572426","16.6408944999073","16.3367366697273"
"ARL15","13.0555010604534","13.0039008465715","13.4568420765541","13.1660359466067","12.7485304175087","12.9610625602909","13.5787854374671","13.8447646006935","13.642209676538","13.5212323583234","13.1830708460615","13.9175399116917"
"KCTD5","12.8731806966503","13.1058414125274","13.6656690133596","13.5807061010469","13.5931226351409","13.439701045972","12.8508861329612","12.830903359353","13.0043504013541","13.2153267123682","12.5845350765757","13.456726592687"
"CDKN2AIP","13.9953343481035","13.4679239063393","13.6412163491879","14.2344357548712","14.0691896023571","14.0427794059256","13.9698631435828","13.9729977299229","14.0806926351665","14.5294183526818","14.4564506771352","14.0921625012023"
"DNAJB12","13.0262156439671","13.1340171349351","13.1280861786612","13.0574181171641","12.9127939266345","13.2039627610892","13.2380747806477","13.2837785626274","13.3480918562268","13.1397415888694","12.9278261004875","13.3239835974256"
"ALKBH4","13.0040132484007","12.2183997658882","12.4434331206616","13.5313205346082","13.5441313111085","13.2494808960263","12.7602126283208","12.8981800045063","12.741683964227","12.9733404147498","13.1245462366958","13.4906002130196"
