"polyIC10ugYES"	"polyIC1ugYES"	"lipoYES"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"sp|Q9UG63|ABCF2_HUMAN"	-0.0531734316373042	-0.34720692744286	-0.323618609046239	25.4073461095359	11.9235476336238	0.00100072699034064	0.0182429082932768
"sp|Q13641|TPBG_HUMAN"	-0.585525858853883	0.221177858575166	-0.133502010255417	26.9349797567564	11.8934714486547	0.00101087411002054	0.0182429082932768
"sp|P17096|HMGA1_HUMAN"	-0.577892015704738	0.00500142842380305	0.138204458161217	33.3952798286039	11.8896509336442	0.00101217180478364	0.0182429082932768
"sp|O43148|MCES_HUMAN"	0.863453846784898	0.754320272640099	0.374848036732788	24.5800100244717	14.4917290777346	0.0010238003286428	0.018344586005623
"sp|P62888|RL30_HUMAN"	-1.01032095259538	-0.243448713615744	-0.22724259586168	26.7392884349073	11.8173471058976	0.00103710792577847	0.0183476910960227
"sp|P02786|TFR1_HUMAN"	0.43149294703013	0.049626595927658	0.179101826310626	27.995504749626	11.8097268357331	0.00103977826631442	0.0183476910960227
"sp|Q8IWA5|CTL2_HUMAN"	-1.29092909635134	-0.267006968790145	-0.148926040269267	24.4115916798155	12.9008119533091	0.00104193807137988	0.0183476910960227
"sp|P20936|RASA1_HUMAN"	0.437860721374315	0.0834293795491543	0.369200631540468	25.1655085955916	11.7325528146161	0.00106728732663948	0.0186866763932764
"sp|O95573|ACSL3_HUMAN"	0.544702091357406	0.193307468714682	0.105306912049664	26.186331896209	11.6573660779994	0.00109492303800292	0.0190616147070508
"sp|Q96IZ0|PAWR_HUMAN"	-0.416557084143928	-0.205976330378103	0.0735296733909721	26.9925900038392	11.6164791935231	0.0011103079557051	0.0191149675616153
"sp|Q9H9H4|VP37B_HUMAN"	-0.505465793419895	0.101667084754349	0.301669180082209	25.2200518356963	11.6015541833625	0.0011159878006931	0.0191149675616153
"sp|Q9Y5J7|TIM9_HUMAN"	-0.510953617061636	0.21831526214863	-0.0183553785576359	26.3099333267028	16.2842532144964	0.00111770499218114	0.0191149675616153
"sp|Q96AE4|FUBP1_HUMAN"	-0.43817339556188	-0.127179891338899	-0.0877381001556235	28.080889892603	11.5834029984706	0.00112294195858053	0.0191149675616153
"sp|P02787|TRFE_HUMAN"	0.172163074411887	-0.160135495368888	0.469761283261063	26.329435531927	12.603875750332	0.00113719100508883	0.0192505703844871
"sp|P08572|CO4A2_HUMAN"	0.411285229934274	-0.051128692634214	0.156979733987317	26.1428326326213	11.4665336859214	0.00116897054036156	0.0196798117344386
"sp|Q92743|HTRA1_HUMAN"	0.869797823576343	-0.5564653656533	-0.320341688913313	25.5685761941301	11.4269972824487	0.00118504658987637	0.0197500074933664
"sp|Q13442|HAP28_HUMAN"	-0.238707548977833	0.0420032867188761	0.167453432795172	27.5508883056622	11.424591771126	0.00118603314808839	0.0197500074933664
"sp|Q13247|SRSF6_HUMAN"	-0.625736078416455	-0.249910432138629	-0.101058954407942	28.2811990626506	11.4089365643931	0.0011924776064859	0.0197500074933664
"sp|Q8NFV4|ABHDB_HUMAN"	-0.295555177316199	0.381536811256068	0.188675680765677	24.5984801145943	13.7353977399558	0.00123553772185727	0.020340311651717
"sp|Q9NVS2|RT18A_HUMAN"	0.114978008334019	-0.486333039581326	-0.135201070129417	25.2631282417673	12.2906119300521	0.00124932436896992	0.020340311651717
"sp|P30405|PPIF_HUMAN"	-0.961264608612711	-0.192444594276649	-0.249470128024694	26.0835664049223	12.2874281661505	0.00125053084690908	0.020340311651717
"sp|P42892|ECE1_HUMAN"	-0.441400087353765	-0.131242189079982	-0.0788324015827572	26.4811912454307	11.2628260598151	0.00125467327094468	0.020340311651717
"sp|Q9Y3D0|CIA2B_HUMAN"	-0.259699440933203	0.319997517563766	0.182816599119056	26.1963859852262	11.2378853046785	0.00126567101842177	0.0203575022715814
"sp|A1X283|SPD2B_HUMAN"	0.0920615663975187	-0.085584240364509	-0.391257098288576	25.7562155322192	11.2303373872235	0.0012690218452585	0.0203575022715814
"sp|A5YKK6|CNOT1_HUMAN"	0.608013787144733	0.116199931251761	0.0537087124203003	24.9034204101192	11.2026460508904	0.00128140570136214	0.0203951995792209
"sp|Q14192|FHL2_HUMAN"	-0.560910985131159	-0.325466813842323	0.0167991387572807	28.5306596146146	11.1921730287162	0.00128612670865753	0.0203951995792209
"sp|Q99797|MIPEP_HUMAN"	0.448928547054252	0.996816774482942	-0.102900841923411	23.8791580217812	12.1818680537153	0.00129134096552508	0.0203951995792209
"sp|C4AMC7|WASH3_HUMAN"	-0.546978134636798	-0.559554538508529	-0.114857805000954	24.5651303384654	13.4949559343901	0.00131393322030551	0.0206455968564928
"sp|P07195|LDHB_HUMAN"	-0.231736087117818	0.092426635597981	-0.140127555293561	30.6609788662827	11.0422620815777	0.00135602023740539	0.0211981939153578
"sp|Q99615|DNJC7_HUMAN"	0.205787236995565	-0.374623879250249	-0.478831936501861	24.8859318063409	11.0213519983182	0.00136612367888573	0.0212477307213496
"sp|Q8IY17|PLPL6_HUMAN"	0.586704822969852	0.381890881351744	0.0014352098354351	24.6423870257012	10.9247245002103	0.00141398964317327	0.0218005657591014
"sp|Q14444|CAPR1_HUMAN"	-0.378790657176711	-0.291746207381922	-0.0968333549811966	28.1723137544401	10.9209521647572	0.00141589836359699	0.0218005657591014
"sp|P04066|FUCO_HUMAN"	0.259934627032933	0.833215677054303	0.394219810496286	25.815821110659	10.838046299176	0.00145862967348027	0.0223462065977177
"sp|Q9Y5Z4|HEBP2_HUMAN"	-0.479350845195036	0.00255266047706114	0.0577825202839257	26.7800991991816	10.8034948753982	0.00147688910219713	0.0225133741747861
"sp|Q9Y5U9|IR3IP_HUMAN"	-0.28553235725529	0.370677871546347	0.376980761435528	25.1855953089844	13.0087252626271	0.00149208797632484	0.0226324631656401
"sp|O95777|LSM8_HUMAN"	-1.79204567864244	0.0826957587583146	-0.466981354224781	24.4106474325826	17.7663848422147	0.00150245917177647	0.0226775118341039
"sp|Q15369|ELOC_HUMAN"	-0.510181229621845	-0.210061375769636	-0.108041613030134	28.2428586127972	10.685599013615	0.00154126994521505	0.0230541662345766
"sp|Q13242|SRSF9_HUMAN"	-0.489032958606941	-0.0979848999408203	-0.0566632516393343	27.5609593161427	10.683471213401	0.00154246216647788	0.0230541662345766
"sp|Q13601|KRR1_HUMAN"	0.69644905026829	0.2387786214983	0.0619360716562412	23.9149637618565	12.8363225074846	0.00156232531927203	0.0231733250066992
"sp|Q9UKK9|NUDT5_HUMAN"	-0.633508812643325	-0.312663098535334	-0.213762133036829	26.0948685619841	10.6340457176135	0.0015704662007582	0.0231733250066992
"sp|Q92520|FAM3C_HUMAN"	-0.0573109178412956	-0.40501734015441	-0.337954439979183	26.2330812001932	10.6294094776284	0.0015731238907942	0.0231733250066992
"sp|Q9HCJ6|VAT1L_HUMAN"	-0.138056219735686	0.207563614214905	-0.292982438035661	26.0241820262715	10.541918776498	0.00162429278559864	0.023812598541025
"sp|P51812|KS6A3_HUMAN"	0.381620707308052	0.315084612059647	-0.154059697312871	24.5566047483325	10.4758525962271	0.00166424416071276	0.0242821148020186
"sp|Q12972|PP1R8_HUMAN"	-0.151173380701174	0.496877914532556	-0.225852132798821	25.2568337351688	21.7545105633393	0.00169555875906596	0.0246217632122185
"sp|Q9H0A0|NAT10_HUMAN"	0.288020039367894	-0.1310392812731	-0.0125039714287555	25.9301061065404	10.4062052640157	0.00170763087864079	0.0246800991139405
"sp|P07737|PROF1_HUMAN"	-0.356451542046735	-0.111049113580184	-0.100492651099998	32.5505612135784	10.3684532435876	0.00173170932015675	0.024791194532818
"sp|O43598|DNPH1_HUMAN"	0.0280101315828692	-0.552143261265224	-0.133421588606176	26.3076465054706	10.3567828674111	0.00173923415904908	0.024791194532818
"sp|O14950|ML12B_HUMAN"	-0.474370474438459	0.392525004596901	0.0559338746747913	31.4120608512983	10.3562309269082	0.00173959100018142	0.024791194532818
"sp|P63208|SKP1_HUMAN"	-1.14531402368756	-0.101220429037299	-0.144348966039715	26.774295659536	10.3162666029894	0.0017656613272271	0.0247919505721171
"sp|Q08380|LG3BP_HUMAN"	-0.0216369733473985	0.179682802741463	-0.202298596244723	26.7555216972282	10.3046819969304	0.00177330496133966	0.0247919505721171
"sp|P00441|SODC_HUMAN"	-0.731930393396181	-0.27378263861006	-0.344001090985422	28.9589933964716	10.301930698697	0.00177512606270355	0.0247919505721171
"sp|P52815|RM12_HUMAN"	-0.483076046871276	-0.0735272684936182	0.127111173965683	28.2604377075101	10.2998093463535	0.00177653171495197	0.0247919505721171
"sp|P60510|PP4C_HUMAN"	0.656556960803001	0.461439712502736	0.462893194655516	24.2703771516886	16.7323074570717	0.00178608300628834	0.0247919505721171
"sp|P00750|TPA_HUMAN"	0.205838120549831	-0.470452149560025	-0.559055844133319	26.1537846197441	11.1505513322489	0.00178819225732307	0.0247919505721171
"sp|P20674|COX5A_HUMAN"	-0.535676866814714	-0.146256860554202	-0.157902672079513	28.7730148115009	10.2549785722659	0.0018065488653307	0.0248607608236317
"sp|Q14247|SRC8_HUMAN"	-0.41563676462395	-0.163005628021773	-0.0743211741740169	29.1594354552057	10.2341277079822	0.00182071482838644	0.0248607608236317
"sp|O95297|MPZL1_HUMAN"	-0.543841715972714	-0.118325886741224	0.0153036277777357	24.7530095194039	12.2678342775374	0.00182471260979218	0.0248607608236317
"sp|Q5VSL9|STRP1_HUMAN"	0.43364454619471	-0.293487065222132	-0.014125625289458	24.0357459285191	10.2269662205333	0.00182561070016878	0.0248607608236317
"sp|Q9Y4K4|M4K5_HUMAN"	0.214402432519392	-0.327644200741715	-0.142594312862493	25.3907793555345	10.1381331114746	0.00188765884906082	0.0255758873728313
"sp|P08670|VIME_HUMAN"	-0.322236907199872	0.0842150383414666	0.0519664522052826	35.2148262834077	10.1226817215465	0.00189870528443833	0.0255758873728313
"sp|Q99442|SEC62_HUMAN"	-0.53206041720295	-0.46563766398677	-0.206917006514978	25.6607952919472	10.1164716681342	0.00190316655385298	0.0255758873728313
"sp|Q96D15|RCN3_HUMAN"	-0.277626513124645	-0.0699702536743795	0.344093672271324	28.0560163459004	10.0315621105304	0.00196543110030092	0.026297296468655
"sp|P25787|PSA2_HUMAN"	0.00669089621249043	0.339306173112225	0.146707591469692	27.7223755484908	9.99460203095957	0.00199328771397482	0.0264084200907134
"sp|O94760|DDAH1_HUMAN"	-0.642209545973833	-0.0777961613611318	-0.00773439191698582	28.0028484340193	9.99397541978185	0.00199376401264749	0.0264084200907134
"sp|Q9BVK6|TMED9_HUMAN"	-0.055142280607448	0.280319428203104	0.236755377606636	28.2240818482705	9.97994995836415	0.00200446046231104	0.0264084200907134
"sp|P49959|MRE11_HUMAN"	0.108948433440635	-0.117959187258062	-0.305391799468112	24.7847194374778	9.95269892214935	0.00202543873461091	0.0264084200907134
"sp|Q8NBL1|PGLT1_HUMAN"	0.379921091391501	-0.037819043505517	0.098701591794511	25.852333498605	9.95105082234244	0.00202671580377268	0.0264084200907134
"sp|P28370|SMCA1_HUMAN"	0.401703968616456	0.0505367614706635	-0.28187960574432	23.878198665797	11.8740969499602	0.00203870498775019	0.0264084200907134
"sp|Q9H0D6|XRN2_HUMAN"	0.154687388360651	-0.119096255055169	-0.174838606145119	26.1833641765508	9.9217455957074	0.00204958404387376	0.0264084200907134
"sp|Q9BWD1|THIC_HUMAN"	-0.45039882932969	0.168535394413309	-0.227277880122149	25.4799030818423	9.92092512236973	0.00205022869251922	0.0264084200907134
"sp|P30040|ERP29_HUMAN"	-0.296059226905913	-0.0662057762082012	-0.00804549680892918	29.351099624337	9.91955367278961	0.00205130678250319	0.0264084200907134
"sp|P98179|RBM3_HUMAN"	-0.44759569852024	0.236834801475419	0.190321717456672	28.691006049382	9.89124012959962	0.00207371500241242	0.0265851998635634
"sp|O15533|TPSN_HUMAN"	-0.772380035665297	-0.147423853349945	-0.223470002961642	24.23287911578	13.3396789334132	0.00210979486851102	0.0269193048500846
"sp|Q14258|TRI25_HUMAN"	0.350130638374671	0.102355896904551	-0.0409884090034253	26.3399941096159	9.8353849576858	0.00211877841756738	0.0269193048500846
"sp|Q6P587|FAHD1_HUMAN"	0.923021312037916	1.37364600298722	0.768319038530213	25.9879860899449	9.82014456627243	0.00213127543234958	0.0269193048500846
"sp|Q13428|TCOF_HUMAN"	-0.528727889222882	-0.0697586904018787	0.106915674774264	25.7054405033547	9.81572140763274	0.0021349187593246	0.0269193048500846
"sp|Q9UM22|EPDR1_HUMAN"	-0.59803794818181	0.176651457132103	0.236645202423912	25.153827390052	13.2029585707248	0.00217891441675508	0.0273614498890884
"sp|P62310|LSM3_HUMAN"	-0.346449044928224	-0.00926666389373428	-0.0238797532230469	26.6567727211564	9.74253183354444	0.00219629128331084	0.0274670877227119
"sp|O00159|MYO1C_HUMAN"	0.466835186553891	0.108464491927543	0.138768039285387	27.5788569010028	9.72494304449009	0.0022113508897866	0.0275430045784803
"sp|P05783|K1C18_HUMAN"	-0.362480928388091	0.0679562945755012	0.0862223238859841	26.7248221371681	9.68058588617465	0.00224987731877326	0.0279094093308554
"sp|Q9UKV3|ACINU_HUMAN"	-0.425363317573133	-0.0939512042818164	-0.101410730355649	25.7593033028359	9.6376936809157	0.00228789128020604	0.028139740002511
"sp|P51153|RAB13_HUMAN"	-1.08407918887679	-0.314706422597917	-0.423063603578215	26.4363456541302	10.397466103254	0.00230155128630688	0.028139740002511
"sp|O43795|MYO1B_HUMAN"	0.51790010517973	0.237758427868151	0.16824886984882	26.8431036132953	9.61865045288804	0.00230501275929341	0.028139740002511
"sp|Q9UBB4|ATX10_HUMAN"	-0.335843767206287	-0.0361352577798471	-0.325052297024255	27.366924247226	9.60289722584212	0.00231929127677905	0.028139740002511
"sp|P28300|LYOX_HUMAN"	0.266041042246419	-0.42193794880339	-0.103581495825755	27.7522991022012	9.59704106659743	0.00232462597225245	0.028139740002511
"sp|O60645|EXOC3_HUMAN"	0.761921136868845	-0.153711193795401	-0.138868908144502	24.4234047730682	15.252444927473	0.00232652357062294	0.028139740002511
"sp|Q02952|AKA12_HUMAN"	-0.444657450464457	-0.189056510063065	-0.0404765619441309	29.672205610214	9.58817203428668	0.00233273301587395	0.028139740002511
"sp|Q16512|PKN1_HUMAN"	0.352741609025924	0.00133049198832323	-0.0732818603707154	24.6613342547746	9.52335906323715	0.00239300719910292	0.0287536237570641
"sp|O00461|GOLI4_HUMAN"	-0.585062024418599	-0.170769644431221	-0.467919195852197	25.1399685065504	9.50957994902569	0.00240605857590806	0.0287975135803995
"sp|Q9NWV8|BABA1_HUMAN"	-0.448365828644592	-0.100569024790955	-0.181525327254955	24.7771010008015	10.2548825473989	0.002417869973094	0.0288262785897277
"sp|O43772|MCAT_HUMAN"	0.054666830836208	-0.123639451128382	-0.319574344568116	25.2141705516053	9.47548075349093	0.00243872177897896	0.0289621842278741
"sp|Q9BVM2|DPCD_HUMAN"	1.02336608497282	0.866367217498705	0.234877152515706	24.150826827037	12.5825182523414	0.00253106522879464	0.0298617574679451
"sp|Q9H2M9|RBGPR_HUMAN"	0.346738105409775	-0.132348529448571	-0.146757946633231	24.9748826756902	9.34497715241423	0.00256869005860259	0.0298617574679451
"sp|P04844|RPN2_HUMAN"	0.577331428573975	0.304183838715728	0.306125913396315	28.0535678850593	9.34228724785348	0.00257145421656025	0.0298617574679451
"sp|O95861|BPNT1_HUMAN"	-1.29388149170676	-0.562993095727131	-0.411821614785368	25.0834942574254	12.4909248631589	0.00258897973581279	0.0298617574679451
"sp|Q02818|NUCB1_HUMAN"	-0.474312785026153	0.0194847093097236	0.0264589164496154	27.5211387317461	9.32498120833346	0.00258932263976941	0.0298617574679451
"sp|Q14914|PTGR1_HUMAN"	-0.33107430862306	0.0429113650438116	0.0531191214870822	27.2991246756905	9.32097305797691	0.00259348203273143	0.0298617574679451
"sp|P10606|COX5B_HUMAN"	-0.432030009246982	-0.0711817339035695	-0.0706219300785259	29.2511061399855	9.30326848133487	0.0026119498069523	0.0298617574679451
"sp|O95721|SNP29_HUMAN"	-0.244104713705307	-0.135900519979672	0.139786936263922	25.6034507383443	9.30248611301094	0.0026127694954424	0.0298617574679451
"sp|Q02880|TOP2B_HUMAN"	0.410870975223186	0.24636928542729	0.0670024425474101	25.243892832402	9.2967274906488	0.0026188122152172	0.0298617574679451
"sp|Q9UII2|ATIF1_HUMAN"	-0.708187214618144	-0.162398916601887	0.0629341060314961	28.514301685662	9.29391064773469	0.00262177406504078	0.0298617574679451
"sp|Q15365|PCBP1_HUMAN"	-0.247406869787699	0.09525355478171	-0.185205833172033	28.9478229714376	9.28829249754808	0.00262769330962767	0.0298617574679451
"sp|P61619|S61A1_HUMAN"	0.687131837130913	0.29079168552673	0.189532202107792	27.5737214757947	9.28476194895813	0.00263142118679673	0.0298617574679451
"sp|Q00341|VIGLN_HUMAN"	0.264727031666754	-0.0605577392699826	-0.0199544439550875	27.8241910129683	9.2677220131009	0.00264950200765174	0.0299559931787636
"sp|Q9NWM8|FKB14_HUMAN"	-1.03210826165337	0.181454429529545	0.00597970880787457	24.7809273228375	18.1682593926658	0.00267348335883625	0.0299764779205147
"sp|P00505|AATM_HUMAN"	-0.23368135646646	0.164324020044055	0.0456533952843957	28.6964858319363	9.24482468583573	0.00267403073947046	0.0299764779205147
"sp|O95302|FKBP9_HUMAN"	-0.401236934410145	-0.280933857733556	-0.0491612513349603	28.1702391100593	9.23566577834609	0.00268391760382219	0.0299764779205147
"sp|P12270|TPR_HUMAN"	-0.319975166953339	-0.0519461921629348	-0.091066361144911	26.6747042200083	9.22963851060486	0.00269044759404098	0.0299764779205147
"sp|P23743|DGKA_HUMAN"	0.272452140794085	-0.310888135183953	-0.109231343558437	25.3006110567169	9.19289961998285	0.00273066104086646	0.030314295033387
"sp|P35232|PHB1_HUMAN"	-0.203627656207061	0.147555291582535	0.0466536368694375	29.6265366559535	9.16534025380796	0.00276129555263666	0.0305437168710424
"sp|O75381|PEX14_HUMAN"	-0.579118760644527	-0.00927400482277236	0.199579103192618	25.50740674949	9.13206660392252	0.00279882715163517	0.0307327002710519
"sp|Q9Y680|FKBP7_HUMAN"	-0.203504273957072	0.12464740787852	0.239325995916121	26.6865043333693	9.12284285532949	0.00280933820041622	0.0307327002710519
"sp|Q99417|MYCBP_HUMAN"	-0.714800968769011	-0.116776075241323	0.367864890271736	25.6148631971529	9.1190811351305	0.00281363836384306	0.0307327002710519
"sp|P82673|RT35_HUMAN"	0.659008258516823	0.638078190895798	-0.167585884255222	24.7509393970643	9.11483509546678	0.00281850155880078	0.0307327002710519
"sp|P16949|STMN1_HUMAN"	-0.557936102390897	-0.0662774913458766	-0.105560147752165	30.4427248959399	9.0946942531985	0.00284170616750663	0.0308169273102815
"sp|P62070|RRAS2_HUMAN"	-0.26122731281032	-0.310403471310634	0.33164799267518	25.3794525790603	10.7483483353266	0.00284634152376294	0.0308169273102815
"sp|Q96DA6|TIM14_HUMAN"	-0.398766321291203	-0.181197780835685	0.0525520198594052	25.0699566056835	9.04336799378466	0.00290187263337318	0.031307527283998
"sp|Q92974|ARHG2_HUMAN"	-0.85129941418957	-0.306018854928342	-0.102045708363531	24.4137359497882	9.72843943766513	0.00291364920827762	0.0313242848216233
"sp|O00115|DNS2A_HUMAN"	-0.318855629097216	-0.243235648210451	0.188830436053752	26.706737653582	8.98912062176933	0.00296711392971524	0.0317787292278627
"sp|Q12841|FSTL1_HUMAN"	-1.65042276811866	0.0825214536109644	-0.713731865556603	24.2223668532268	17.4038896255685	0.00297666295313205	0.0317787292278627
"sp|Q9UNF1|MAGD2_HUMAN"	0.125813810865584	-0.212422171306866	-0.136218500574411	25.7132607471022	8.96535554378242	0.00299624272822248	0.0318766934697003
"sp|O00244|ATOX1_HUMAN"	-0.45021939171323	-0.0448590368288997	-0.356964013111168	26.6463542215302	9.60526214507247	0.00304684346824249	0.0322347605789559
"sp|Q9H270|VPS11_HUMAN"	-0.593056867392956	-0.160406695343933	-0.143428548306896	24.1805824542883	10.5249061344684	0.00305094013312572	0.0322347605789559
"sp|P07384|CAN1_HUMAN"	0.253238107550296	-0.011713085450444	-0.162623361886434	28.8864873729205	8.88607141411267	0.00309590605056066	0.03259744377635
"sp|Q9UEU0|VTI1B_HUMAN"	-0.318209083554143	-0.203003241118433	-0.0283016330210124	25.7918710640961	8.85734665281558	0.00313298163666073	0.0328748484066044
"sp|O43809|CPSF5_HUMAN"	-0.353025288205001	0.00352445595373039	-0.0610523462186403	27.5504415193254	8.84031277569372	0.00315521642827507	0.0329951642874909
"sp|P52926|HMGA2_HUMAN"	-0.253852333688609	-0.306471730250762	0.0890238748117867	32.0877725969496	8.82628463428133	0.0031736684528839	0.0330752385701914
